L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
1228,658,0.5358306188925082,0.1490015197568389,-0.1457456140350877,0.0015112917438095913,0.2487161667497799,0.006076371164605562,0.012188925081433228
1245,650,0.5220883534136547,0.19589846153846155,-0.18974285714285713,0.0029418350324374536,0.24951210464347354,0.011790349957734618,0.01159598393574297
1310,681,0.5198473282442748,0.16700293685756237,-0.1571685214626391,0.004722020827028045,0.24960608356156405,0.018917891582010994,0.01135114503816794
1317,670,0.5087319665907365,0.1848865671641791,-0.18689489953632146,-0.0009866294948945452,0.24992375275945825,-0.003947721991211205,0.0022422171602126026
1217,597,0.4905505341002465,0.15740201005025126,-0.16486612903225803,-0.003802591428795562,0.2499107075942094,-0.015215800336854676,-0.006777321281840591
1259,623,0.4948371723590151,0.14459390048154092,-0.16164150943396227,-0.00861181834292294,0.24997334521074946,-0.03445094650256579,-0.010104845115170772
1315,658,0.5003802281368821,0.15124620060790273,-0.14012480974124808,0.005556466767598556,0.24999985542656392,0.02222587992348155,0.005671482889733839
1141,588,0.5153374233128835,0.1502704081632653,-0.1778969258589512,-0.013389539251283344,0.24976476344612145,-0.05360859981424761,-0.008780017528483787
1220,607,0.49754098360655735,0.13997364085667216,-0.17660848287112557,-0.018407506684311428,0.24999395323837675,-0.07363180767320127,-0.019095901639344263
1241,595,0.4794520547945205,0.1722672268907563,-0.17619659442724458,-0.0020454241970760947,0.24957778194783267,-0.008195538004675568,-0.009124899274778404
1217,607,0.4987674609695974,0.1512471169686985,-0.13325081967213112,0.009020329787104438,0.24999848084753856,0.03608153840184925,0.008647493837304848
1286,666,0.5178849144634525,0.17815915915915914,-0.15901612903225804,0.00922914360705963,0.249680129834635,0.036963868983776,0.015601866251944013
1223,602,0.4922322158626329,0.16788205980066445,-0.13717391304347826,0.01559260763386151,0.24993966152959524,0.062385487515014486,0.012984464431725266
1189,577,0.4852817493692178,0.1632963604852686,-0.13858823529411765,0.012717722974755579,0.24978337309836943,0.050915010142597035,0.007910849453322119
