L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
1219,638,0.5233798195242002,0.06972413793103449,-0.09794117647058824,-0.012985856128539502,0.2449007746502095,-0.026512484795295426,-0.008581624282198523
1168,641,0.5488013698630136,0.07445553822152887,-0.08940277777777778,-0.006449836246874529,0.24163755365687747,-0.01334609655921534,0.0022833904109589047
1125,619,0.5502222222222222,0.0688449111470113,-0.09442566191446028,-0.011164576557171065,0.24343032098765435,-0.022931770602515205,-0.0033315555555555546
1155,639,0.5532467532467532,0.07662128325508608,-0.12154870775347912,-0.019565796123542596,0.24371994527838686,-0.040139915715953704,-0.010543722943722944
1104,601,0.5443840579710145,0.07302662229617304,-0.09489484536082475,-0.009606963936916737,0.24316385738290275,-0.019754095119878242,-0.0019338768115942035
1256,733,0.5835987261146497,0.0621637107776262,-0.09003326810176127,-0.011338649516427563,0.23980118361799668,-0.023641771373593454,-0.0003511146496815297
1190,627,0.526890756302521,0.07642105263157895,-0.10151183970856102,-0.011575497567448034,0.24598474683991242,-0.02352889298250147,-0.006566386554621848
1137,637,0.5602462620932278,0.06418053375196231,-0.07581645569620253,-0.004850859280184578,0.23914519918098281,-0.010142079575081692,0.00435004397537379
1206,656,0.5439469320066335,0.06667987804878048,-0.08284456928838953,-0.007157500101120424,0.24412487039649733,-0.014659506197577318,-0.0004121061359867329
1124,589,0.5240213523131673,0.07855687606112054,-0.08655899419729209,-0.0036806895697515042,0.24497061840655512,-0.007512512303910267,0.0013514234875444849
1075,582,0.5413953488372093,0.06045360824742268,-0.08654564755838642,-0.011431953967873417,0.2422182801514332,-0.023598454172670695,-0.005189767441860465
1235,693,0.5611336032388664,0.07134343434343435,-0.08929378531073445,-0.007717924181082069,0.24347161894146765,-0.01584974095674271,0.001640485829959514
1173,615,0.5242966751918159,0.07618536585365854,-0.09509262759924386,-0.00852680431663652,0.24247544749765432,-0.01758282004349947,-0.0029411764705882353
1156,610,0.527681660899654,0.0795,-0.08079887218045112,-0.000597750865051899,0.24583413153578143,-0.0012157605238085007,0.004766435986159169
1171,643,0.5491033304867634,0.06819751166407464,-0.09508267716535433,-0.011663248569299813,0.2424074250988703,-0.024057119051825133,-0.0038010247651579852
1112,648,0.5827338129496403,0.07838888888888888,-0.10685201793721973,-0.011415967226219025,0.23770363205838207,-0.024013026488832037,0.0028237410071942446
1207,648,0.5368682684341343,0.07385648148148148,-0.0810239852398524,-0.0032185476694590186,0.24455073930105317,-0.006580531464876986,0.003267605633802817
1208,656,0.543046357615894,0.07584603658536584,-0.09068311195445919,-0.00647279695323857,0.24197523546116403,-0.013374916116730933,0.0016266556291390716
1212,643,0.5305280528052805,0.0728040435458787,-0.0755897435897436,-0.0012549440791668608,0.24365445517324014,-0.0025752537097558635,0.004571782178217822
1127,613,0.543921916592724,0.07851549755301794,-0.08762348178137652,-0.003992319617399414,0.24277612746421817,-0.008222224440061196,0.004298136645962732
1221,588,0.48157248157248156,0.08469727891156462,-0.08258794788273616,0.00106071191785477,0.24599638727402862,0.0021559501942465236,-0.0007428337428337421
1171,647,0.5525192143467123,0.07068315301391036,-0.11991828793774319,-0.02161132310064054,0.24464007421014974,-0.044169629956202654,-0.013583262169086252
1288,676,0.5248447204968945,0.08615236686390532,-0.10424496644295303,-0.008372041420118352,0.24592994097449944,-0.01702119186249561,-0.0030209627329192547
1139,579,0.5083406496927129,0.06997063903281521,-0.07300185185185186,-0.0014370982636345837,0.24531708035251104,-0.0029290627900216523,0.0009587357330992091
1194,638,0.5343383584589615,0.07084482758620689,-0.08395933456561921,-0.005942167735227863,0.24520933113361332,-0.01211652041901702,-0.00018676716917922936
1093,560,0.5123513266239708,0.08189642857142856,-0.09838535645472063,-0.007829600705790103,0.2464460272431484,-0.015885021141089986,-0.004757548032936873
1210,648,0.5355371900826447,0.07622993827160493,-0.09758152173913044,-0.009740557086011637,0.24636022129635954,-0.01976893232754125,-0.0036925619834710746
1200,670,0.5583333333333333,0.06869402985074627,-0.10076356589147287,-0.013789900497512437,0.24296597222222222,-0.028378254723052082,-0.0049741666666666675
1175,615,0.5234042553191489,0.08987154471544714,-0.08239410681399631,0.0034555308770108963,0.24544427342689001,0.007039338968403735,0.008962553191489362
1130,645,0.5707964601769911,0.07735813953488373,-0.10619361702127658,-0.011993517184605878,0.2406854491346229,-0.024915334989564594,-1.3274336283186344e-05
1158,627,0.5414507772020726,0.06510207336523126,-0.0914054054054054,-0.011766084625915548,0.2449784259681841,-0.02401453225812553,-0.005638169257340245
1229,697,0.5671277461350691,0.08029842180774749,-0.09645889101338431,-0.0068770751786395926,0.2431581240180848,-0.014141158569984923,0.004491456468673719
1131,608,0.537577365163572,0.06326973684210527,-0.08606862745098039,-0.01028066685280841,0.2452494252091801,-0.02095961457206218,-0.00479840848806366
1225,695,0.5673469387755102,0.07508345323741007,-0.09558349328214971,-0.008718792541477022,0.24311936693044564,-0.017931094201909865,0.0019461224489795922
1229,660,0.5370219690805533,0.0687909090909091,-0.0952258064516129,-0.012002174717064865,0.2460403948250875,-0.02439065895174922,-0.0062929210740439384
1244,650,0.522508038585209,0.08577692307692307,-0.08492173913043478,0.00039528196883501963,0.2452729694171897,0.0008058001046227736,0.005566720257234726
1170,661,0.564957264957265,0.07067473524962178,-0.1100609756097561,-0.016562419023235967,0.24115147198480533,-0.03434028182975293,-0.006353846153846154
1211,693,0.5722543352601156,0.07495526695526696,-0.08338522954091816,-0.0034875402604552064,0.24020624321097347,-0.007259470473862944,0.008396366639141206
1177,653,0.5548003398470688,0.07219142419601839,-0.0903614931237721,-0.007857744336641157,0.24307186235183126,-0.016163418218410584,0.0009745114698385728
1175,667,0.5676595744680851,0.0723568215892054,-0.09140485829959513,-0.008008280965900026,0.24160181077410597,-0.016573304935590172,0.0026451063829787233
1160,641,0.5525862068965517,0.05644461778471138,-0.09034738955823292,-0.014554810640701488,0.24167490338882275,-0.03011237500586632,-0.007596551724137932
1250,672,0.5376,0.08206696428571428,-0.09356590509666081,-0.005234317857142861,0.24650255999999995,-0.010617167337213174,0.0015279999999999992
1132,602,0.5318021201413428,0.06981063122923588,-0.08253557312252965,-0.005688004061843331,0.24290164691780394,-0.011708451000680345,0.00023233215547703074
1191,630,0.5289672544080605,0.07228253968253967,-0.09888929219600726,-0.012309253261898103,0.2468009793574958,-0.02493761024357185,-0.007514693534844668
1218,657,0.5394088669950738,0.08289193302891934,-0.08977425373134329,-0.0030286731498351703,0.2424013699812069,-0.0062472277901523,0.00520607553366174
1260,698,0.553968253968254,0.051982808022922634,-0.08453005464480876,-0.01418130031382181,0.24392463466868228,-0.029069020300233252,-0.008034126984126986
1154,614,0.5320623916811091,0.07457817589576547,-0.0902249527410208,-0.007172569281750492,0.24626065167047637,-0.014562962521816462,-0.0016793760831889089
1142,623,0.5455341506129597,0.08565810593900482,-0.08456487025948105,0.0004796068961833696,0.24320637588524144,0.000986008065038713,0.00963047285464098
1112,616,0.5539568345323741,0.06450974025974025,-0.09324948453608248,-0.01253487048023919,0.2440574294161793,-0.025680165750791555,-0.004935251798561149
1210,664,0.5487603305785124,0.07467319277108433,-0.08825612052730697,-0.005960772428557206,0.24388037019329278,-0.012220689233481285,0.0022471074380165284
1199,661,0.5512927439532944,0.07184417549167926,-0.10755577299412916,-0.015219871829651292,0.2404575400267529,-0.03164773254346267,-0.006231859883236029
1150,624,0.542608695652174,0.0681826923076923,-0.09298823529411764,-0.011000719063545146,0.24406502835538751,-0.022536450915710052,-0.0042417391304347815
1180,630,0.5338983050847458,0.0792968253968254,-0.1020552380952381,-0.010125564971751416,0.24272389399597818,-0.02085819571582679,-0.00306949152542373
1202,612,0.5091514143094842,0.07438071895424837,-0.08594599303135889,-0.0055228513479712435,0.2464223520975855,-0.011206068160943744,-0.0031713810316139775
1194,656,0.5494137353433836,0.06552743902439025,-0.09343103448275862,-0.01219905932099522,0.24350114615511959,-0.025049285216144218,-0.004845058626465662
1305,678,0.5195402298850574,0.07201769911504426,-0.08383766233766234,-0.005579384938799032,0.2473284302931548,-0.011279303661503589,-0.0021578544061302686
1200,647,0.5391666666666667,0.0781839258114374,-0.08958646616541353,-0.005055126223596084,0.24332899305555553,-0.010387430943015339,0.002437500000000001
1157,612,0.5289541918755402,0.06919607843137254,-0.08608082706766917,-0.007763773789550396,0.24599577633868178,-0.015780298965095637,-0.0029792566983578217
1206,649,0.5381426202321725,0.06229892141756549,-0.07268703703703704,-0.0046513950534947225,0.24443375301491432,-0.009514633302731546,0.0009792703150912103
1092,600,0.5494505494505495,0.07987333333333332,-0.1040167714884696,-0.010546172161172167,0.24339414020045885,-0.021664802925177994,-0.0015494505494505497
1200,625,0.5208333333333334,0.08984,-0.08294223826714801,0.0031844666666666684,0.24474982638888895,0.006505554495484691,0.0085
1202,674,0.5607321131447587,0.06896735905044511,-0.0980910891089109,-0.012235843327392033,0.2402742863391851,-0.025462240495679193,-0.0025391014975041596
1118,600,0.5366726296958855,0.058791666666666666,-0.08841338582677166,-0.013459600477042342,0.24607096111443574,-0.027349022444755133,-0.0086216457960644
1168,609,0.521404109589041,0.08178325123152709,-0.10015934065934065,-0.00859019248937175,0.2464901291869957,-0.017425023301551643,-0.004178938356164384
1297,679,0.5235158057054742,0.07522533136966127,-0.09614521452145214,-0.009774440393203753,0.24689500531741299,-0.019794730923449716,-0.005540478026214341
1154,601,0.5207972270363952,0.09566555740432611,-0.0997089552238806,-0.0018780426614221867,0.24552400812185182,-0.003824560123037189,0.0035103986135181955
1185,595,0.5021097046413502,0.07563865546218487,-0.09743630017452007,-0.01054012693685069,0.2463273335825812,-0.021394554115361935,-0.009135864978902954
1109,601,0.5419296663660956,0.07258735440931781,-0.08575251509054325,-0.005899986346771006,0.24532170185570798,-0.012024998812052162,0.0009071235347159606
1158,642,0.5544041450777202,0.07569781931464174,-0.10253861788617885,-0.011403862605523538,0.24062390936669442,-0.02369644528579417,-0.0015984455958549222
1139,617,0.5417032484635645,0.08294327390599676,-0.09402964426877472,-0.004925112733595827,0.24411383150353694,-0.01008773796892469,0.003158033362598769
1241,700,0.5640612409347301,0.06018142857142857,-0.07628842504743832,-0.006839957407620579,0.2423213454357271,-0.014113402588041501,0.0015495568090249804
1222,660,0.5400981996726678,0.07658484848484848,-0.08936909090909093,-0.0057539552645935734,0.24551927161879455,-0.011717929974815685,0.001139934533551556
1186,645,0.5438448566610455,0.08013023255813954,-0.09677480916030533,-0.007353927605004107,0.24381432195171893,-0.015081000053927023,0.0008212478920741986
1175,681,0.5795744680851064,0.0806754772393539,-0.10020726495726494,-0.007779469491048825,0.23625278406518788,-0.016464291673494693,0.006845106382978723
1164,646,0.5549828178694158,0.07047678018575852,-0.08094642857142857,-0.004533249816475691,0.24327254637994364,-0.009317224413386234,0.004064432989690721
1189,613,0.5155592935239697,0.08264926590538337,-0.07865949820788531,0.0018724056982371002,0.24568037116234387,0.003810653837297868,0.005695542472666105
1086,561,0.5165745856353591,0.07661853832442068,-0.10087598425196852,-0.011346945240510406,0.24549112427038927,-0.023110703644040168,-0.007607734806629835
1153,641,0.5559410234171726,0.08239625585023401,-0.10388461538461538,-0.009206634527306502,0.24203349006964747,-0.01901934010177105,0.0012983521248915878
1195,619,0.5179916317991632,0.08424555735056542,-0.07702127659574468,0.003409618699346361,0.2469599621855359,0.006903181125337202,0.007287029288702929
1185,617,0.5206751054852321,0.08424149108589951,-0.10137798165137615,-0.007881339542771957,0.24422475030710888,-0.01613542348361764,-0.002762869198312237
1240,675,0.5443548387096774,0.07838222222222223,-0.09401098901098902,-0.0068816989247311834,0.24346367715920916,-0.014132906815974457,0.0012725806451612904
1299,716,0.5511932255581217,0.07587150837988826,-0.09914031971580818,-0.010084942865375606,0.24268268182844507,-0.0207780439654626,-0.0011485758275596616
1191,619,0.5197313182199832,0.07378029079159935,-0.08461497326203209,-0.0051034902316647885,0.2470981282089785,-0.010326849233249977,-0.0015104953820319067
1093,579,0.5297346752058555,0.07164248704663213,-0.08392614770459081,-0.005630479404974654,0.2457533551695937,-0.011455549408652175,-0.0005178408051235139
1081,582,0.5383903792784459,0.06434192439862543,-0.09698757763975155,-0.014586355703481881,0.24420291281328058,-0.0298652369364544,-0.008693802035152638
1310,702,0.5358778625954198,0.07221652421652422,-0.10265438596491228,-0.01324395511189404,0.24020977798496593,-0.02756747710895212,-0.005967175572519082
1150,621,0.54,0.07424959742351046,-0.08767311411992262,-0.006034746201778337,0.24534669187145555,-0.012298405484391288,0.00068
1267,672,0.5303867403314917,0.08122619047619048,-0.09270526315789474,-0.0051642237005299334,0.24344681861023162,-0.010606471939150841,0.0013749013417521713
1195,635,0.5313807531380753,0.0677007874015748,-0.0784460966542751,-0.0048376371363621435,0.24375028448381508,-0.009923346646767422,0.000657740585774059
1196,596,0.4983277591973244,0.08116946308724833,-0.08433916083916083,-0.0015159424030885887,0.24404648717575875,-0.0031058476207379885,0.00011287625418060183
1149,649,0.5648389904264578,0.07323728813559321,-0.1053148148148148,-0.013568040005310438,0.2419226314780856,-0.028042105698034888,-0.003178416013925152
1210,678,0.5603305785123966,0.07607669616519173,-0.10820542635658914,-0.013701177503108316,0.24221296359538283,-0.02828332823257998,-0.003515702479338844
1144,565,0.4938811188811189,0.07855221238938054,-0.09710193321616872,-0.009226216040596572,0.24781162893051,-0.018615381530750798,-0.009500874125874127
1177,630,0.5352591333899746,0.07608730158730159,-0.09745785440613028,-0.00947784925355019,0.24258497439958307,-0.019535111927291897,-0.0024961767204757877
1058,594,0.5614366729678639,0.09077104377104377,-0.09765777777777777,-0.0029291401729965062,0.24206067016627297,-0.006050425645323674,0.009425330812854441
1137,612,0.5382585751978892,0.07238235294117647,-0.08150585937499999,-0.004108386362460549,0.24520776720357623,-0.008377357718545855,0.0022576956904133663
1224,638,0.5212418300653595,0.07500940438871474,-0.08718485915492957,-0.005650047636609496,0.2455058684693921,-0.011506950265251812,-0.0013602941176470579
1169,696,0.5953806672369547,0.06640660919540231,-0.09602869757174393,-0.011478875991858642,0.23492035847649687,-0.02443142021896555,0.0023250641573994866
1207,635,0.5260977630488816,0.07884566929133857,-0.09725405405405406,-0.008464501692880775,0.24538061254117619,-0.017247698596115423,-0.00323860811930406
1095,592,0.5406392694063927,0.06725506756756756,-0.08885947046843176,-0.00968745372084413,0.24513333750338817,-0.019759559877713963,-0.003484018264840183
