L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
2994,2140,0.7147628590514362,0.08299065420560747,-0.22114051522248243,-0.03940547137889486,0.20387691437205294,-0.193280693403983,-0.0037588510354041437
3070,2279,0.7423452768729641,0.0807740236946029,-0.22686835443037975,-0.03759430660627482,0.19110836719752994,-0.1967172194371651,0.0015824104234527672
3113,2235,0.7179569547060713,0.09459060402684563,-0.251503416856492,-0.044256167576109715,0.20249476589525553,-0.21855462476003998,-0.0030228075811114686
2818,2083,0.7391767210787793,0.08262217954872779,-0.24734285714285714,-0.04296298723622607,0.1927944960940038,-0.22284343229008954,-0.003440383250532292
3079,2167,0.7037999350438454,0.08530179972311952,-0.2098706140350877,-0.03689729089071613,0.20846558647612437,-0.17699463740957547,-0.002128288405326404
2941,2135,0.7259435566133968,0.08652833723653396,-0.2321563275434243,-0.03991028908104509,0.19894950922488874,-0.20060511451642365,-0.0008092485549132972
3023,2118,0.7006285147204764,0.08916572237960341,-0.2126828729281768,-0.036977512817220955,0.20974819908105563,-0.17629478097655213,-0.0011991399272246138
3018,2172,0.7196819085487077,0.0843098526703499,-0.21438179669030732,-0.03646151909903379,0.20173985905639719,-0.18073532553049335,0.0005811795891318747
3217,2362,0.7342244327012745,0.09802794242167655,-0.2608339181286549,-0.0432698505531447,0.19513891512576612,-0.22173870611742147,0.002651227852036058
3003,2131,0.7096237096237096,0.09579727827311121,-0.2520022988505747,-0.04525420176569871,0.20575167977765382,-0.21994572202084958,-0.005027639027639029
2969,2142,0.7214550353654429,0.1053954248366013,-0.2463700120918984,-0.03926776142139801,0.20095766731129042,-0.19540315105554487,0.007412933647692827
3034,2144,0.7066578773895847,0.09641930970149253,-0.2245219347581552,-0.03753567359109201,0.2071419810810376,-0.1812074664691335,0.0023477257745550422
2968,2050,0.6907008086253369,0.09451170731707316,-0.21962745098039216,-0.038698198343304194,0.21363320158964264,-0.18114318399645404,-0.0026512803234501367
3086,2145,0.6950745301360985,0.095597668997669,-0.208596174282678,-0.03445612231794992,0.21194592769218037,-0.16257034373405024,0.002841218405703177
3121,2214,0.7093880166613264,0.10210614272809394,-0.22719646799116994,-0.03631266731443347,0.2060094402411505,-0.17626700636595388,0.006479653957065043
2966,2131,0.7184760620364127,0.09027358047864852,-0.2288705035971223,-0.0389716230211757,0.2021102331253419,-0.1928236013512825,0.0005040458530006744
3056,2216,0.725130890052356,0.09406814079422383,-0.24260714285714285,-0.040828783289545804,0.19931608234423398,-0.2048443999568053,0.0015265052356020937
2940,2116,0.7197278911564626,0.0899617202268431,-0.2357123786407767,-0.04084984439900725,0.2017196538479337,-0.20250800365641064,-0.0013156462585034014
3062,2146,0.7008491182233834,0.10255824790307548,-0.25780349344978165,-0.046441752096924506,0.20965963170888932,-0.22151022454054722,-0.005244284781188767
2966,2139,0.7211732973701955,0.08869518466573165,-0.24285126964933493,-0.04298283286629802,0.2010823725303951,-0.2137573389721212,-0.003748819959541469
3062,2199,0.7181580666231221,0.08888631195998181,-0.2121983758700696,-0.034714238762408776,0.20225413840076684,-0.17163672910179206,0.004097322011757021
3079,2130,0.6917830464436505,0.08475399061032865,-0.19510853530031613,-0.034013141575445965,0.21321926309679257,-0.15952189816923545,-0.0015043845404352067
2862,2071,0.7236198462613557,0.09351472718493481,-0.2519077117572693,-0.04377667742722452,0.19999416435804765,-0.21888977394786155,-0.00195317959468903
3049,2161,0.7087569694981961,0.10475057843590929,-0.22140990990990989,-0.0339762172348024,0.20642052768592922,-0.16459708545313642,0.009758609380124631
3139,2224,0.7085058935966868,0.09576978417266188,-0.26292896174863384,-0.04872591509462069,0.20652529233544709,-0.2359319507243597,-0.008788786237655307
2938,2083,0.7089857045609258,0.09227508401344216,-0.24218011695906427,-0.04362450754544143,0.20632497528917346,-0.21143590340577906,-0.005056160653505787
3032,2225,0.7338390501319261,0.08626067415730337,-0.2524076827757125,-0.04422184563161483,0.19531929863339856,-0.22640796859820964,-0.0038796174142480206
3044,2200,0.7227332457293035,0.08127,-0.215824644549763,-0.03730752956636005,0.2003899012468897,-0.18617469909521753,-0.0011044678055190556
2951,2125,0.7200948830904778,0.08489976470588236,-0.27087530266343823,-0.052055504694320964,0.20155824243738893,-0.25826532353541054,-0.014683497119620468
3197,2245,0.7022208320300282,0.09188329621380847,-0.21541911764705884,-0.036786394120880306,0.20910673509308314,-0.1759216129719828,0.00037503909915545736
2939,2151,0.73188159237836,0.09057508135750814,-0.2461852791878172,-0.041721958451950855,0.1962309271160761,-0.21261663013634516,0.0002834297380061246
3143,2272,0.7228762328985047,0.09068749999999999,-0.23372330654420206,-0.03963862153993,0.20032618480897155,-0.19787039611286403,0.0007855552020362711
3009,2171,0.7215021601861084,0.09555089820359282,-0.2673890214797136,-0.047856546130072855,0.2009367930328876,-0.2381671639511043,-0.0055270854104353595
3180,2216,0.6968553459119496,0.10129061371841154,-0.24228630705394189,-0.04274209068410417,0.21124797278588664,-0.20233136498510224,-0.0028628930817610073
