L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
2935,2127,0.7247018739352641,0.09006723084156089,-0.25908044554455445,-0.04652902128791101,0.19950906784998068,-0.11660878823537522,-0.006052470187393526
3076,2236,0.7269180754226268,0.09579830053667264,-0.23554642857142855,-0.03816268775981631,0.19850818704649104,-0.09612371239599939,0.005314044213263981
2931,2140,0.7301262367792563,0.07835140186915886,-0.20652658227848097,-0.03454738741841163,0.19687807634271282,-0.08773802563540326,0.0015407710678949152
2682,1940,0.7233407904548844,0.09583917525773196,-0.24394339622641506,-0.040974396703491,0.2001188913189874,-0.10237513418505362,0.0018351976137211022
3136,2276,0.7257653061224489,0.09308787346221441,-0.21281627906976744,-0.032833682660234564,0.19903002655143695,-0.08248424428499257,0.009198341836734692
2979,2092,0.7022490768714333,0.09237332695984703,-0.2014441939120631,-0.032475951321455414,0.209095310904653,-0.0776582487214751,0.0048888888888888905
2864,2061,0.7196229050279329,0.08615963124696749,-0.23156039850560398,-0.04076704473068614,0.20176577958709158,-0.10102566652807735,-0.002921787709497206
3055,2183,0.7145662847790507,0.0903211177278974,-0.23408036739380023,-0.040986679691980804,0.2038092151258568,-0.10055158611613954,-0.0021973813420621937
2964,2176,0.7341430499325237,0.0944908088235294,-0.27736548223350255,-0.048618502917361285,0.1951770321682958,-0.12454975459263794,-0.004369770580296896
3037,2161,0.7115574580177807,0.09223553910226745,-0.23487514318442151,-0.04100242817376375,0.20478726374278208,-0.10010981011315191,-0.0018850839644385916
3012,2137,0.7094953519256308,0.08474871314927468,-0.20253028571428572,-0.034216094287644314,0.2061116975215561,-0.08300376615952582,0.0012928286852589648
2932,2153,0.7343110504774898,0.09204180213655365,-0.23647368421052628,-0.038373955025792855,0.19509833162413526,-0.09834516447767942,0.004758867667121416
3123,2223,0.7118155619596542,0.09135987404408456,-0.23050333333333334,-0.040098979622261895,0.2051341677117159,-0.09773842180843993,-0.0013960934998398986
2988,2081,0.6964524765729585,0.08914656415185007,-0.20943439911797132,-0.03651307440236679,0.21140642444835123,-0.08635753264747002,-0.0014869477911646622
3062,2163,0.7064010450685826,0.09885205732778549,-0.25485984427141267,-0.04580372320781216,0.20739860859459694,-0.11042437439236856,-0.004997387328543437
3019,2216,0.7340178867174562,0.09062184115523467,-0.24941718555417183,-0.04223672128265868,0.19523562869629588,-0.10816857958943848,0.00017754223252732738
2989,2120,0.7092673134827702,0.0857240566037736,-0.20748101265822783,-0.035398726935871774,0.20620719150770403,-0.08583291076574615,0.00047975911676145815
3056,2127,0.6960078534031413,0.08283215796897038,-0.20478340517241378,-0.03703231590471056,0.21143494965701323,-0.08757378088339665,-0.004533704188481676
3030,2155,0.7112211221122112,0.08131925754060325,-0.20170742857142854,-0.03476556094124492,0.20538563757365838,-0.08463483949498853,-0.0004128712871287136
3058,2165,0.7079790712884239,0.0917593533487298,-0.22510974244120943,-0.03894110446683595,0.20674470590600472,-0.09417678749302605,-0.0007730542838456515
2981,2072,0.6950687688695069,0.0983127413127413,-0.2168987898789879,-0.036160589784206026,0.21194817541173494,-0.08530526321814215,0.00219490103991949
3035,2145,0.7067545304777595,0.09843916083916084,-0.2305258426966292,-0.03873382103892811,0.20725256412692125,-0.09344593926280102,0.001971663920922572
3009,2149,0.7141907610501828,0.08555095393206141,-0.21966860465116278,-0.03833206368176376,0.20412231788074353,-0.09389483736942203,-0.0016836158192090403
3046,2215,0.7271831910702561,0.08553679458239277,-0.2426113116726835,-0.04285256851675364,0.19838779769513554,-0.10800202687517506,-0.003987524622455681
2974,2086,0.7014122394082044,0.08520901246404601,-0.20941891891891892,-0.03708755781167691,0.20943310981657218,-0.08854272813921188,-0.0027632817753866857
3083,2169,0.7035355173532274,0.09312724757952974,-0.24362035010940916,-0.044615859783428406,0.20857329317575404,-0.10695487208382164,-0.006706454751865066
2890,2110,0.7301038062283737,0.08545497630331754,-0.22930128205128203,-0.038823570409485225,0.19705223835921507,-0.09851085867573871,0.0005034602076124562
3064,2219,0.7242167101827677,0.08420549797205948,-0.25321183431952665,-0.04660912343786219,0.19972686687481683,-0.1166821574061828,-0.008848563968668408
2895,2108,0.7281519861830743,0.09408776091081593,-0.2719618805590851,-0.04835472613581618,0.19794667120071827,-0.12214079136189263,-0.005422107081174439
3018,2146,0.711066931742876,0.09554659832246039,-0.24540940366972472,-0.0433003201666052,0.2054507503246481,-0.10537883190541558,-0.002966865473823724
2998,2136,0.7124749833222148,0.08880805243445693,-0.22663109048723898,-0.03962757131470918,0.20485438146222454,-0.09672131743498141,-0.0018885923949299541
3195,2279,0.713302034428795,0.07864896884598507,-0.2090305676855895,-0.03738013913523557,0.20450224210853715,-0.09139298119625629,-0.003828169014084508
3042,2163,0.7110453648915187,0.09433333333333334,-0.21687827076222976,-0.03540992767915843,0.20545985395780572,-0.08617237625027806,0.004407297830374753
3053,2170,0.7107762856207009,0.09341198156682026,-0.2310996602491506,-0.03982254185276701,0.2055733574199407,-0.09685725415141809,-0.0004444808385194911
