L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
2380,613,0.257563025210084,0.14881729200652527,-0.05184323712507074,0.07199712393929839,0.19122431325471365,0.1882530592315349,-0.0001605042016806723
2345,652,0.27803837953091687,0.1362116564417178,-0.05292257683215131,0.0600960011511243,0.20072103691108878,0.14970030564794354,-0.00031343283582089583
2425,695,0.2865979381443299,0.15324172661870503,-0.05108670520231214,0.07287760290736482,0.20445955999574875,0.17822009131996602,0.007473402061855669
2489,649,0.260747288067497,0.14866872110939905,-0.04994239130434783,0.07298370704752681,0.19275813983294274,0.18931420253064135,0.0018449176376054636
2410,628,0.26058091286307056,0.15815127388535033,-0.05544781144781144,0.07594090044136693,0.1926785007145194,0.1970663570656598,0.00021203319502074658
2275,574,0.2523076923076923,0.15531707317073168,-0.04681187536743092,0.08112850174216026,0.18864852071005916,0.21502554442727284,0.004186813186813187
2471,617,0.24969647915823553,0.1518962722852512,-0.046386731391585764,0.0791641800149153,0.18734814745421638,0.211275587964544,0.003123836503439902
2283,609,0.266754270696452,0.1331247947454844,-0.044960573476702514,0.06464603872270734,0.195596429761656,0.1652536265653769,0.002544459045116075
2567,624,0.24308531359563693,0.1540945512820513,-0.04802161605764282,0.08028816250137345,0.1839948439097478,0.2181804685264876,0.0011098558628749504
2388,625,0.2617252931323283,0.1390064,-0.0511678956324447,0.06484894606365159,0.19322516406712517,0.1678066787437776,-0.0013944723618090464
2447,646,0.2639967306906416,0.1758343653250774,-0.05230205441421432,0.09092018469573536,0.19430245687529446,0.2339656074294752,0.007925214548426644
2446,571,0.23344235486508585,0.1592697022767075,-0.05225919999999999,0.08202971862993728,0.17894702182012914,0.2292011283439813,-0.0028793949304987735
2380,642,0.26974789915966385,0.12272118380062307,-0.05497525891829689,0.049471603968690284,0.1969839700586117,0.12557266450150797,-0.007042016806722689
2340,572,0.24444444444444444,0.14806118881118882,-0.051376344086021514,0.0730094532604148,0.18469368653663523,0.1976501055057258,-0.002602991452991452
2446,612,0.25020441537203597,0.12119607843137255,-0.03960250817884406,0.06117849870937745,0.18760216590037365,0.16305381767784696,0.0006300081766148797
2342,641,0.2736976942783945,0.1632620904836193,-0.05273956496178719,0.08027276512068166,0.19878726642508499,0.20190620497046088,0.006379590093936806
2397,657,0.27409261576971217,0.1367488584474886,-0.051475862068965525,0.0619002977466125,0.1989658537502291,0.15555507786858433,0.00011514392991239041
2316,639,0.2759067357512953,0.15671048513302036,-0.05523017292784734,0.07348121052162139,0.19978220891836024,0.1839032887849614,0.003245682210708118
2388,571,0.23911222780569513,0.15133274956217163,-0.048719317556411665,0.07807730567607447,0.18193757031949248,0.21457169494724587,-0.0008844221105527646
2370,603,0.25443037974683547,0.15469154228855722,-0.058492925863044706,0.0717227659172492,0.18969556160871653,0.18904703227899228,-0.004252320675105486
2489,637,0.25592607472880674,0.13166718995290422,-0.05587580993520518,0.056394389631489995,0.19042791900271197,0.14807279816644653,-0.007878666130976295
2477,646,0.2607993540573274,0.15245046439628482,-0.05213326051338066,0.07415454190940553,0.19278305098060816,0.19232640403866377,0.0012220427937020576
2428,625,0.2574135090609555,0.14331680000000002,-0.04922628951747088,0.0698703420098847,0.1911517944138809,0.18276140756126463,0.00033690280065897915
2369,612,0.2583368509919797,0.1377924836601307,-0.054477518497438815,0.06179163942205556,0.19159892241152743,0.16125257554772632,-0.004807091599831152
2470,705,0.2854251012145749,0.14104255319148937,-0.056009065155807364,0.060762796106469126,0.2039576128112246,0.14895937265825143,0.0002344129554655862
2529,642,0.2538552787663108,0.13317757009345793,-0.05322958642629904,0.05962115349792869,0.18941121269274833,0.15738549120279008,-0.005888098062475288
2310,616,0.26666666666666666,0.13187337662337661,-0.048757969303423854,0.06095129870129869,0.19555555555555562,0.15584138872491135,-0.0005896103896103906
2340,638,0.2726495726495726,0.15228369905956116,-0.05258930669800235,0.07251275888862098,0.19831178318357812,0.18282513959721594,0.0032692307692307695
2398,562,0.23436196830692244,0.15791814946619218,-0.05093572984749455,0.08190980918262253,0.1794364361182275,0.22824185253170545,-0.001988323603002504
2442,619,0.2534807534807535,0.14032794830371567,-0.05336478332419089,0.06491967639544376,0.18922826109558297,0.17153800394184127,-0.0042674037674037685
2410,651,0.2701244813278008,0.1525837173579109,-0.05204604889141558,0.07337998291807687,0.1971572459151874,0.18609506989574018,0.0032294605809128616
2398,618,0.25771476230191825,0.15914239482200646,-0.05195,0.07956733226987969,0.19129786359358403,0.2079671219928572,0.0024516263552960787
2406,586,0.24355777223607647,0.15487713310580203,-0.047215934065934065,0.08143947724545292,0.184237383819476,0.22101778574225456,0.002005403158769741
2579,694,0.2690965490500194,0.14497118155619595,-0.05415817409766454,0.06634032805423543,0.19667615411920872,0.1686537149135666,-0.0005521519968980216
2307,628,0.27221499783268316,0.12483757961783438,-0.05020190589636689,0.05431872396113738,0.19811399278763547,0.13708956948680373,-0.0025535327264846123
2426,608,0.25061830173124483,0.14966940789473684,-0.05144994499449945,0.07360386791122489,0.1878087685685915,0.19595429029274342,-0.001045754328112119
2500,613,0.2452,0.18243556280587275,-0.06056385797562268,0.09198876280587276,0.18507696,0.2485148956571168,-0.0009804000000000002
2441,616,0.2523555919705039,0.13759415584415582,-0.044472876712328774,0.0696216036114643,0.1886722471717205,0.18450409282531638,0.0014727570667759102
